a4:7e:39:89:c1:a2,120
44:f4:36:c8:14:44,551
b4:1c:30:ad:df:98,113
44:f4:36:c7:d5:8c,755
44:f4:36:c7:e9:12,186
a4:7e:39:8a:04:68,423
44:f4:36:c7:fa:e8,54
44:f4:36:c7:f0:86,1043
f0:92:b4:34:01:c9,76
44:f4:36:c7:e8:10,220
4a:ff:28:01:08:eb,54
44:f4:36:c7:ef:7e,27
44:f4:36:c7:f6:0e,1194
18:44:e6:a3:4d:a2,840
74:c3:30:e3:2a:96,41
9c:9d:7e:1c:e4:8d,114
f0:92:b4:3f:62:a1,59
f0:92:b4:34:0e:81,37
a4:7e:39:89:cd:f0,240
f0:92:b4:3f:5c:89,88
70:2e:22:df:af:90,127
70:2e:22:df:b5:f6,910
a4:7e:39:89:f4:00,461
18:44:e6:a3:3f:14,730
64:9a:08:c5:6a:00,325
c4:51:8d:20:1e:c0,540
44:f4:36:c7:f6:d4,23
c4:51:8d:20:19:a0,499
c4:51:8d:20:19:60,480
44:f4:36:c7:ee:4c,640
f0:92:b4:34:04:e9,4
f0:92:b4:34:12:c9,2
00:50:0f:ce:96:e8,182
62:45:b5:0a:6b:ff,79
44:f4:36:c7:ad:12,1086
18:44:e6:a3:48:a4,131
44:f4:36:c7:fb:96,15
cc:34:29:09:3e:b0,145
c4:51:8d:20:43:30,778
c4:51:8d:20:91:70,224
f0:92:b4:34:ed:f1,1
cc:34:29:09:3e:a8,131
10:c1:72:41:08:38,29
e4:77:23:be:56:cf,384
44:f4:36:c8:0d:36,58
44:f4:36:c7:ef:30,188
c4:51:8d:20:26:70,90
50:d2:f5:b1:10:82,3
88:c3:97:dc:ae:7d,78
c4:51:8d:20:1f:90,256
f0:92:b4:3a:f1:71,12
44:f4:36:c7:b7:50,198
44:f4:36:c7:e1:08,3
f0:92:b4:3f:29:d1,112
10:c1:72:41:ca:9c,136
44:f4:36:c7:e0:de,47
44:f4:36:c7:e0:ba,500
44:f4:36:c7:ee:16,545
c4:51:8d:20:95:20,505
d4:83:04:fc:46:88,415
c4:51:8d:20:33:90,880
44:f4:36:c7:df:76,360
f0:92:b4:34:ef:d1,2
44:f4:36:c8:06:e2,75
18:44:e6:a3:53:fc,346
10:c1:72:41:83:78,28
c4:51:8d:1f:91:70,25
10:c1:72:42:2d:20,103
b4:1c:30:fe:e6:4f,32
80:89:17:71:d9:52,89
8c:ab:8e:8b:68:18,1165
c4:51:8d:20:15:50,295
60:ee:5c:68:c3:bc,170
c4:51:8d:20:23:00,53
5c:3a:3d:56:ec:e1,809
44:f4:36:c7:f4:52,102
a4:7e:39:89:b4:46,2
c4:51:8d:20:27:90,64
50:2b:73:d4:61:66,50
82:ea:07:6b:09:a1,5
c4:51:8d:20:28:a0,186
e4:a7:c5:c7:6e:18,78
44:f4:36:c7:f2:c6,107
c4:51:8d:20:34:e0,112
18:44:e6:a3:52:f4,48
98:8b:0a:ff:41:62,133
c2:68:e6:28:9e:b3,179
f0:92:b4:34:0e:59,1
10:c1:72:40:d6:9c,31
d6:4d:a4:1c:06:1b,465
c4:51:8d:20:1d:e0,171
6a:52:b1:ac:b3:26,16
50:fa:84:57:53:3c,15
44:f4:36:c7:e1:74,11
44:f4:36:c8:05:c2,49
54:75:95:86:9b:a8,234
44:f4:36:c7:d4:de,6
08:6b:d1:8b:3a:a0,21
86:ef:18:0d:d7:8e,68
5c:3a:3d:56:ee:21,211
dc:71:37:b1:cf:58,1
8c:ab:8e:8b:68:20,1441
c4:51:8d:20:21:70,279
90:83:4b:58:6a:99,3
70:2e:22:df:af:24,226
c4:51:8d:20:1e:f0,538
c4:36:55:67:40:ad,1
02:89:67:fc:5d:c0,115
88:11:96:b0:04:03,84
c4:51:8d:20:2a:e0,20
a4:7e:39:89:a5:46,580
54:a7:03:84:b1:b0,136
90:12:34:54:85:ac,101
48:7d:2e:4b:29:13,4
80:89:17:f9:8b:00,2
c4:51:8d:1f:8f:80,27
56:75:95:d4:be:81,91
00:3a:99:c6:1b:40,35
cc:81:da:d4:10:f8,30
28:d1:27:b9:c1:64,1235
70:2e:22:df:b2:fc,117
22:6d:c7:1c:72:43,135
60:3a:7c:49:b7:69,69
c4:51:8d:20:25:80,79
44:f4:36:c8:12:0a,634
c4:51:8d:20:1e:50,82
aa:7e:ea:37:b7:57,771
90:fd:73:a3:7a:26,466
44:f4:36:c7:f3:b6,123
28:d1:27:b9:c1:63,732
d4:ee:07:4a:2c:ba,1081
c4:36:55:61:96:5d,1
c4:51:8d:20:19:f0,332
c4:51:8d:20:18:c0,438
40:b8:9a:83:33:f4,116
50:bd:5f:2b:0b:ea,211
c4:51:8d:20:1a:50,415
18:31:bf:ad:ee:08,108
78:c5:f8:d7:7c:ff,99
a4:7e:39:89:c2:8c,533
60:3a:7c:49:b7:6b,38
9c:9d:7e:65:40:42,30
c4:51:8d:20:19:d0,270
44:f4:36:c8:0e:f2,454
90:fd:73:a3:7a:25,174
44:f4:36:c7:f3:1a,114
44:f4:36:c7:eb:a6,85
44:f4:36:c7:e5:3a,24
28:f3:66:b1:00:0c,2
fc:f2:9f:48:16:36,1
c8:3a:35:10:eb:11,5
c4:51:8d:1f:89:60,12
d2:7e:35:c3:b3:b6,22
9c:e9:1c:3f:84:16,1
f0:92:b4:c3:b9:a9,3
44:f4:36:c7:f7:e8,71
bc:d1:77:b4:b8:22,96
16:01:52:8f:0a:02,3
c4:51:8d:20:34:a0,46
44:f4:36:c8:01:06,9
9c:9d:7e:ce:7b:1a,122
fc:7c:02:b2:59:8f,30
c4:51:8d:20:37:b0,78
c4:51:8d:1f:89:20,6
a4:7e:39:89:ff:3a,7
d6:44:16:6c:e0:5e,2
c4:51:8d:20:4c:c0,65
10:c1:72:43:66:c0,8
44:f4:36:c8:08:74,16
c4:51:8d:20:33:a0,19
10:c1:72:41:e4:68,7
18:31:bf:ad:ee:09,107
10:c1:72:41:fc:54,23
8c:f2:28:38:f7:80,3
c4:51:8d:20:2d:70,4
c4:51:8d:20:1e:90,35
c4:51:8d:20:2b:80,15
c4:51:8d:20:73:20,29
c4:51:8d:20:1f:70,55
44:f4:36:c7:f7:b2,5
10:c1:72:41:9a:60,9
90:ad:f7:21:57:b2,14
10:c1:72:41:e4:28,32
c4:51:8d:20:27:b0,4
44:f4:36:c8:04:48,5
44:f4:36:c8:07:18,3
10:c1:72:41:b3:d0,13
10:c1:72:42:2c:b8,4
c4:51:8d:20:28:80,2
44:f4:36:c8:00:fa,3
10:c1:72:43:06:c8,1
0c:b5:27:ea:20:63,2
0c:b5:27:fa:20:60,1
34:80:b3:16:d7:10,5
f0:92:b4:34:13:b9,1
b0:df:c1:60:ac:51,5
90:83:4b:79:ca:61,1
c4:51:8d:20:3d:40,1
14:3c:c3:92:c4:8c,10
c8:3a:35:4d:da:60,3
80:ea:07:4b:09:a3,56
82:ea:07:6b:09:a3,31
b0:95:8e:e3:29:ab,25
00:3a:99:c6:15:00,17
9c:e9:1c:3f:6a:8e,24
e8:5a:d1:60:ed:cd,1
f4:83:cd:bf:72:66,16
cc:34:29:09:87:60,1
86:ef:18:48:64:4e,45
c4:51:8d:20:51:c0,1
2c:b2:1a:a4:b9:a2,1
c0:f4:e6:6b:32:0a,1
14:79:f3:2e:19:98,3
44:f4:36:c7:e6:8a,123
54:75:95:22:d8:ef,21
c4:51:8d:20:15:e0,384
14:75:90:a4:2c:de,1
f4:b5:aa:52:40:ea,4
1c:bf:ce:78:2f:ad,1
10:c1:72:41:cc:30,2
70:af:6a:1a:ea:5f,44
44:f4:36:c8:11:4a,6
c4:51:8d:1f:96:e0,1
6a:db:54:1f:f1:34,3
18:31:bf:ad:ee:0c,94
5c:3a:3d:56:f0:f9,2
10:c1:72:41:6a:b0,1
c4:51:8d:1f:88:80,2
c4:51:8d:20:49:f0,3
c4:51:8d:1f:86:f0,4
10:c1:72:41:fc:6c,1
10:c1:72:43:80:64,1
ae:b5:7d:9b:3f:54,1
10:c1:72:41:07:40,1
0c:b5:27:ea:20:61,1
0c:b5:27:ea:20:62,1
d4:5f:25:12:42:1e,72
90:76:9f:10:7d:07,225
ba:80:35:4c:92:d0,10
b8:80:35:3c:92:d0,6
dc:71:37:0e:b4:38,7
78:eb:14:f2:5c:be,92
d4:5f:25:08:b7:25,76
f2:b8:e6:91:8b:50,2
54:75:95:e4:be:83,142
54:75:95:e4:be:81,137
fc:7c:02:b2:09:37,29
8c:53:c3:e4:44:5c,16
b2:b8:e6:92:4c:3c,9
06:69:6c:73:c4:33,48
06:69:6c:88:28:7e,1
0c:83:9a:1f:78:f5,1
80:ea:07:73:44:07,7
56:75:95:a4:be:81,45
bc:54:fc:e9:7c:ee,36
a4:9b:4f:52:1b:e8,18
5c:3a:3d:56:ec:b1,130
1c:68:7e:50:bc:b8,15
a4:c6:4f:dd:d9:a8,9
34:78:39:14:4e:94,8
cc:08:fb:eb:ae:5a,1
de:ed:2a:e4:66:a2,3
c4:36:55:f4:89:ea,3
54:75:95:eb:a2:74,38
06:05:88:0e:83:fc,5
54:75:95:dd:2c:bc,1
76:40:bb:75:47:06,19
4e:85:de:cd:f9:ff,1
dc:f0:92:ae:34:07,1
18:44:e6:a3:49:9a,381
f2:b8:e6:91:91:b0,2
54:a7:03:84:b1:ae,5
44:13:d0:0a:f2:10,18
2c:15:e1:07:b2:d9,2
5c:3a:3d:2a:6a:44,1
dc:71:37:a7:8c:70,1
f4:83:cd:ee:ef:77,8
64:6e:97:09:37:8c,26
78:44:fd:4c:46:0e,43
74:7d:24:3a:a0:27,2
c8:3a:35:78:4c:f1,10
62:3a:7c:a6:db:6b,17
06:69:6c:73:c4:bf,15
7a:5d:22:9c:3f:8c,1
c8:3a:35:b9:92:20,2
a4:9b:4f:52:1b:ed,12
88:c3:97:bd:35:fe,7
3c:fa:43:2c:ac:70,11
8c:a6:df:8c:5b:1d,20
06:69:6c:73:c3:eb,24
20:76:93:3a:b1:a8,1
00:ad:d5:8d:8a:2c,2
00:ad:d5:fd:8a:2c,2
30:fc:68:ff:25:71,1
f4:83:cd:ee:ef:75,12
0c:d8:6c:14:1d:04,20
1c:68:7e:50:bc:ba,6
0c:d8:6c:9b:13:d0,1
00:b0:0c:1a:1a:40,5
f0:92:b4:eb:10:16,6
34:6b:5b:c2:de:82,1
d8:c8:e9:d4:de:d0,3
06:69:6c:73:c3:c7,22
f4:83:cd:c0:53:54,2
2c:61:04:d6:83:90,1
06:05:88:13:16:8a,28
82:0d:9e:86:62:79,3
dc:fe:18:67:d2:26,1
0c:d8:6c:83:02:12,6
06:69:6c:73:c4:be,2
06:69:6c:88:26:3f,1
b2:05:88:5b:2f:0c,20
34:6b:5b:c2:d6:c0,5
d8:15:0d:6c:f4:70,29
f4:83:cd:c0:53:56,2
a4:9b:4f:52:1b:e9,4
c0:70:09:93:4c:dc,1
b0:c0:90:3a:b1:1e,5
74:9d:8f:b9:9b:58,2
08:10:7a:2e:ed:4d,1
00:21:d8:35:74:a0,4
1c:78:4e:8b:3e:fe,2
f8:9a:78:e2:48:24,2
a4:9b:4f:52:e5:e1,1
e4:f3:f5:48:ae:5e,40
14:30:04:e2:bf:c0,9
06:05:88:13:16:88,6
64:09:80:1b:2d:bb,4
00:3a:99:c6:05:30,1
ea:5a:d1:19:17:2d,6
50:d2:f5:b5:49:48,3
fc:94:ce:a1:6b:e8,3
04:95:e6:5d:e6:00,2
d0:c7:c0:87:e3:8e,6
06:69:6c:88:c6:75,14
a2:ec:fa:70:d5:64,2
44:f9:71:f8:b7:e5,4
44:f9:71:f8:b7:e7,6
06:05:88:13:16:89,15
9c:9d:7e:58:ff:1a,5
dc:fe:18:67:d2:28,1
04:95:e6:e1:cb:c1,1
28:f3:66:ee:04:cb,6
54:75:95:eb:a2:76,4
b0:d5:9d:c4:4b:50,3
28:6c:07:3f:17:38,1
b4:fb:f9:46:44:a4,4
d4:9e:05:c6:e6:18,2
cc:81:da:53:65:88,3
60:3a:7c:f6:db:6b,12
2c:61:04:f0:e5:a5,1
00:3a:99:c5:fe:30,2
28:2c:b2:7a:e7:f8,2
d8:c8:e9:44:f0:00,1
a6:cf:12:ec:95:53,7
f0:92:b4:c0:bd:59,2
fc:37:2b:fb:12:c0,1
14:3c:c3:52:96:e9,3
d8:c8:e9:84:dc:d8,2
c4:51:8d:20:17:20,313
44:f4:36:c7:f8:1e,216
d4:ee:07:54:38:4e,1
cc:81:da:d4:11:00,1
7c:b5:9b:0d:9a:a7,6
70:2e:22:df:b4:dc,225
78:44:fd:73:1b:a9,4
60:3a:7c:1e:a3:de,4
6a:db:54:2d:0e:94,7
c4:51:8d:20:33:10,130
9a:49:14:d7:35:a6,1
0c:d8:6c:95:6a:66,2
c4:51:8d:20:2b:10,121
c4:51:8d:20:23:50,255
74:c3:30:4d:60:7e,9
0c:35:fe:e2:64:cd,2
0e:35:fe:92:64:cd,1
7c:b5:9b:cb:02:bf,3
a4:7e:39:89:c2:1a,193
d4:5f:25:11:fb:7d,1
cc:2d:21:e7:20:50,2
d4:ee:07:20:ab:5a,3
fc:d7:33:c4:cc:5a,6
94:d9:b3:3b:0f:ac,2
14:3c:c3:52:96:e8,2
44:22:95:8b:4d:fe,2
80:8f:1d:76:c7:f3,5
6c:21:a2:36:90:26,1
ea:5a:d1:18:d7:cd,3
b4:cd:27:dc:a5:89,6
54:75:95:22:d8:ee,2
c4:3a:35:a8:52:fd,1
a4:7e:39:89:9f:7c,5
b0:95:8e:07:92:94,1
a2:75:3b:73:83:d6,9
c6:bb:4c:1c:67:98,13
56:75:95:ab:a2:74,2
e8:5a:d1:78:d7:cd,4
d4:5f:25:08:a0:6f,4
82:56:5e:a0:e7:a0,6
94:d9:b3:d4:2f:5d,1
24:4e:7b:60:18:0e,2
fc:94:ce:a5:7c:68,2
c8:5b:a0:d1:1f:e9,1
70:2e:22:df:b0:1a,1
44:f4:36:c8:11:aa,377
34:bd:f9:ce:a9:e0,1
c8:3a:35:31:61:38,1
a2:05:88:5b:2f:0b,1
36:78:39:34:4e:94,2
7e:77:95:28:81:3b,5
42:ff:25:4b:27:5a,1
64:f8:8a:2d:89:60,1
d8:c8:e9:00:0f:a0,1
fc:7c:02:b2:59:90,1
fc:7c:02:b2:09:38,1
54:a7:03:e4:2e:17,1
04:79:70:84:7a:38,1
b4:54:59:93:9f:50,1
c2:d3:c3:bd:1c:46,8
88:6a:b1:0c:84:6e,3
34:d7:12:af:88:f3,1
e8:5a:d1:69:17:2d,1
d4:ee:07:46:d8:5c,1
44:f4:36:c7:e3:cc,173
44:f4:36:c7:c7:b8,303
c4:51:8d:20:21:00,152
34:29:12:c5:61:58,18
44:f4:36:c7:c1:a6,251
18:44:e6:a3:40:c4,49
9c:9d:7e:89:76:a8,102
8c:ab:8e:6d:54:d0,1
ce:c8:4b:67:33:19,7
50:3a:a0:8e:cc:a2,3
7e:b5:9b:2d:9a:a7,1
c4:51:8d:20:35:50,71
0c:49:33:39:b6:00,1
c4:51:8d:20:32:50,134
c4:51:8d:20:1d:20,102
d0:fa:1d:cf:55:8e,1
4a:b7:d8:24:40:60,1
2c:61:04:4e:14:c7,2
c4:51:8d:20:3a:b0,82
44:f4:36:c7:c4:a0,37
78:62:56:e9:78:81,8
18:44:e6:a3:50:9c,160
c4:51:8d:20:3c:80,93
c6:59:1e:af:d0:e1,2
18:44:e6:a3:45:c2,68
44:f4:36:c8:08:02,8
86:fd:d1:19:63:29,3
28:d1:27:89:9e:ef,6
c8:3a:35:b8:b1:71,6
c8:3a:35:b8:b1:70,8
18:44:e6:a3:3f:ce,239
5c:3a:3d:2a:26:84,2
28:d1:27:89:9e:ee,4
a4:7e:39:89:90:dc,18
c4:51:8d:20:20:10,121
b4:43:26:ed:25:68,75
44:f4:36:c7:fd:ca,2
10:c1:72:4f:9a:1c,33
c4:51:8d:20:1d:a0,100
44:f4:36:c7:f9:86,230
c4:51:8d:20:32:d0,80
00:50:0f:cf:0c:28,3
46:8c:a0:ef:dc:a3,141
bc:54:fc:c3:3f:19,2
c4:51:8d:20:96:e0,41
58:60:5f:c9:74:dc,58
92:66:a5:5a:4a:94,6
c4:51:8d:20:9f:f0,116
c4:51:8d:1f:8d:30,11
44:f4:36:c8:07:c6,5
44:f4:36:c7:f9:0e,302
d4:83:04:99:e2:de,18
80:c7:c5:d8:77:d7,38
7c:76:30:b5:b1:30,1
18:44:e6:a3:42:fe,4
44:f4:36:c7:f1:3a,6
44:f4:36:c7:c7:be,262
ba:8a:60:99:8e:b9,4
a4:7e:39:89:b5:36,25
44:f4:36:c8:09:46,14
5c:3a:3d:56:ee:79,34
9c:9d:7e:17:56:69,229
3a:bc:1a:41:09:e7,89
44:f4:36:c7:f7:0a,18
10:c1:72:41:4f:a0,18
bc:54:fc:89:5e:56,11
40:31:3c:28:3c:06,5
c4:51:8d:20:35:b0,50
c4:51:8d:1f:8c:f0,9
c4:51:8d:20:21:c0,100
a4:7e:39:89:c8:80,12
98:f1:81:d3:f3:e0,8
c4:51:8d:20:92:d0,80
80:9f:9b:f0:3e:7f,108
c4:51:8d:20:92:90,3
c4:51:8d:20:92:a0,19
70:2e:22:df:b2:96,3
c4:51:8d:20:67:80,84
44:f4:36:c8:11:7a,2
50:bd:5f:24:65:4a,58
44:f4:36:c7:fd:88,127
38:21:87:ae:39:9c,64
c4:51:8d:20:96:20,3
64:6e:97:2f:97:6e,113
f0:92:b4:34:4f:39,4
c4:51:8d:20:95:a0,3
44:f4:36:c7:b5:e8,4
44:f4:36:c8:12:94,1
b8:3a:08:f8:cb:b1,16
7c:76:30:b4:00:b0,1
20:76:93:32:56:00,50
94:e9:ee:f4:ce:44,38
94:e9:ee:f4:ce:46,41
e2:22:86:99:71:4e,50
ae:b6:d0:15:f7:31,1
44:f4:36:c7:d7:96,3
30:52:cb:d9:1e:b0,2
de:fe:18:16:07:1a,29
94:e9:ee:64:ce:44,115
d4:83:04:26:c9:c8,11
94:e9:ee:64:ce:46,49
c4:51:8d:20:94:60,49
10:c1:72:42:2d:48,2
14:3c:c3:20:1c:7e,1
70:2e:22:df:b6:ec,19
20:34:fb:9f:19:cd,2
44:f4:36:c8:0d:5a,3
10:c1:72:42:14:0c,4
fc:f2:9f:2e:0f:2e,28
7c:76:30:b5:ac:a0,3
98:f1:81:d3:f3:e1,99
98:f1:81:d3:67:16,101
64:6e:97:2f:97:6c,9
04:95:e6:e8:a9:21,10
98:f1:81:d3:67:14,107
98:f1:81:d3:f3:e3,96
c4:51:8d:1f:8d:50,9
c4:51:8d:1f:97:30,4
a4:7e:39:89:95:74,1
f0:92:b4:b9:04:49,3
98:f1:81:d3:67:11,9
d8:9b:3b:3a:de:3d,1
5c:3a:3d:56:ec:a9,2
b8:f8:83:16:29:4a,14
84:c9:c6:23:e7:00,6
98:f1:81:d3:f4:4c,32
d4:b1:10:1a:40:70,6
dc:fe:18:16:07:1c,47
80:89:17:18:a9:7c,4
50:d2:f5:69:5a:a2,28
18:69:da:76:f7:fe,19
34:bd:f9:c2:fc:38,8
98:f1:81:d3:f4:4a,35
98:f1:81:d3:ee:43,8
bc:54:fc:0d:a5:71,32
98:f1:81:d5:05:26,2
98:f1:81:d3:f4:f1,18
98:f1:81:d3:67:13,7
18:69:da:e8:02:8e,3
a8:41:22:22:38:58,9
d8:9b:3b:3a:de:41,7
98:f1:81:d3:f4:5b,12
98:f1:81:d3:ed:ab,17
94:e9:ee:64:ce:40,4
c4:51:8d:20:92:e0,2
98:f1:81:d3:f4:59,6
98:f1:81:d3:f4:ef,18
00:0c:43:76:20:b0,6
50:db:3f:cb:b8:c0,10
98:f1:81:d3:ed:ad,12
5c:3a:3d:2a:22:4c,2
c0:d0:ff:03:31:98,5
ca:9e:93:38:15:3a,1
24:00:fa:4c:2e:10,8
d4:5f:25:07:6d:4f,4
bc:54:fc:89:5e:54,3
98:f1:81:d3:f4:49,11
18:44:e6:a3:4c:ee,2
94:e9:ee:64:ce:45,3
98:f1:81:d3:f4:58,2
f4:83:cd:86:71:d2,17
00:0c:43:76:50:f8,23
98:f1:81:d3:f4:47,5
84:c9:b2:67:05:ac,5
50:0f:f5:aa:e5:60,3
34:78:39:11:a6:f9,13
28:6c:07:6e:95:fa,7
98:f1:81:d3:f4:ec,1
44:97:5a:ce:0b:18,3
bc:54:fc:8b:63:ec,9
44:f9:71:cb:b7:b7,1
24:fb:65:b6:da:32,1
50:d2:f5:61:db:2b,11
d8:c8:e9:e7:67:b3,4
34:78:39:11:c4:13,14
80:ea:07:4b:09:a1,3
c0:bf:c0:91:ad:68,11
34:96:72:56:73:a6,3
34:78:39:11:c4:12,4
e0:e0:fc:10:cf:ed,2
54:66:6c:56:b8:d0,3
f4:83:cd:86:71:d0,2
d8:9b:3b:3a:de:3c,5
70:89:cc:8c:b8:6a,4
04:79:70:5c:d4:6c,2
98:f1:81:d3:ee:41,10
b8:3a:08:f8:cb:b5,7
98:f1:81:d5:05:2b,4
18:69:da:62:72:0e,10
d0:c7:c0:9b:4d:16,3
cc:f0:fd:db:e2:10,3
98:f1:81:d5:05:29,3
d8:9b:3b:3a:de:40,9
d8:9b:3b:fa:de:40,6
98:f1:81:d4:ea:26,2
d8:c8:e9:d8:74:48,4
14:75:90:3b:ed:98,1
e0:e0:fc:10:cf:f1,1
d8:c8:e9:f8:88:18,1
b0:df:c1:5e:41:a1,2
a8:41:22:22:6b:80,1
54:75:95:e1:b1:c1,3
98:f1:81:d4:ea:28,6
c4:a3:66:3f:8b:60,6
9c:e9:1c:41:20:0e,1
48:4c:86:39:95:1c,3
1c:13:86:dd:a1:30,4
1c:13:86:dd:a1:32,5
54:75:95:8f:ef:e5,4
28:d1:27:c0:14:1e,4
d8:9b:3b:3a:de:42,6
98:f1:81:d4:ea:23,1
48:4c:86:39:95:1e,3
48:4c:86:f9:95:1c,3
30:99:35:12:01:68,1
8c:68:c8:b5:50:d8,6
d8:c8:e9:d8:74:40,1
c4:51:8d:20:94:50,1
bc:54:fc:c9:27:0b,1
10:c1:72:41:e3:3c,8
44:f4:36:c7:f5:ae,1
18:44:e6:a3:53:48,1
10:c1:72:41:82:18,2
c4:51:8d:1f:91:50,4
c4:51:8d:20:3c:20,10
9a:d6:72:c3:b2:75,18
b6:df:ac:02:a3:85,2
44:f4:36:c7:fc:74,1
00:b0:c6:1b:47:90,1
44:f4:36:c7:ac:70,1
c4:51:8d:20:93:d0,2
44:f4:36:c7:ac:2e,1
7c:76:30:b6:07:60,2
44:f4:36:c7:f2:a8,1
ac:b5:7d:53:e2:06,1
60:21:01:f3:b4:f3,1
98:f1:81:d3:f3:de,4
a4:7e:39:89:e7:76,9
54:75:95:e1:b1:c0,1
70:89:cc:7c:ad:5a,1
98:f1:81:d3:f4:ee,2
98:f1:81:d3:ed:aa,1
fc:d7:33:57:76:6e,1
1c:25:e1:20:1c:aa,3
7c:b5:40:48:3e:8a,5
bc:54:fc:0d:a5:6f,1
50:d2:f5:69:5a:a3,4
b4:de:df:4a:4c:38,1
98:f1:81:d3:ee:3e,1
18:69:da:68:c0:ee,2
00:23:c9:91:82:18,4
8c:68:c8:b5:50:d9,1
34:78:39:11:a6:f8,2
1c:13:86:dd:a1:31,1
10:c1:72:41:50:a4,1
1c:13:86:fd:a1:30,1
f4:83:cd:bf:72:68,1
8c:dc:02:96:10:a4,1
